ticker,volume,open,close,high,low,window_start,transactions
O:META251219C00505000,1,151.5,151.5,151.5,151.5,1765861200000000000,1
O:META251219C00530000,5,122,122,122,122,1765861200000000000,2
O:META251219C00550000,9,100.2,109.25,109.25,100.2,1765861200000000000,7
O:META251219C00560000,6,89.55,101.32,101.32,89.55,1765861200000000000,5
O:META251219C00565000,10,87.59,87.59,87.59,87.59,1765861200000000000,1
O:META251219C00575000,1,76,76,76,76,1765861200000000000,1
O:META251219C00580000,97,73.67,79.8,79.8,69.78,1765861200000000000,11
O:META251219C00585000,2,64,77,77,64,1765861200000000000,2
O:META251219C00590000,97,62.82,70.8,70.81,60.65,1765861200000000000,12
O:META251219C00592500,1,58.24,58.24,58.24,58.24,1765861200000000000,1
O:META251219C00595000,13,52.97,66.47,66.47,52.97,1765861200000000000,4
O:META251219C00597500,2,51.01,52.31,52.31,51.01,1765861200000000000,2
O:META251219C00600000,114,44.91,58.75,62.75,44.91,1765861200000000000,45
O:META251219C00605000,26,41.38,55.84,55.84,41.38,1765861200000000000,13
O:META251219C00607500,1,43.52,43.52,43.52,43.52,1765861200000000000,1
O:META251219C00610000,222,41.81,50.96,50.98,40.57,1765861200000000000,26
O:META251219C00612500,1,45.8,45.8,45.8,45.8,1765861200000000000,1
O:META251219C00615000,225,35.34,46.06,46.06,35.34,1765861200000000000,34
O:META251219C00617500,6,32.96,35.74,35.74,32.96,1765861200000000000,3
O:META251219C00620000,154,30.2,39.6,42.8,28.99,1765861200000000000,71
O:META251219C00622500,40,26.8,36.8,36.8,26.05,1765861200000000000,22
O:META251219C00625000,58,26.61,37.5,37.5,25.65,1765861200000000000,31
O:META251219C00627500,20,25.12,31.25,31.25,22.98,1765861200000000000,15
O:META251219C00630000,382,20.45,30.85,33.05,20.15,1765861200000000000,177
O:META251219C00632500,72,16.5,30,30,16.5,1765861200000000000,37
O:META251219C00635000,248,14.6,26,28.3,14.5,1765861200000000000,108
O:META251219C00637500,160,14.2,25.28,25.4,13.79,1765861200000000000,89
O:META251219C00640000,2026,11.16,20.27,23.87,11.16,1765861200000000000,693
O:META251219C00642500,339,9.35,21.02,21.02,9.35,1765861200000000000,148
O:META251219C00645000,2064,7.5,15.5,19.5,7.4,1765861200000000000,707
O:META251219C00647500,6712,6.65,13.39,17.13,6.35,1765861200000000000,850
O:META251219C00650000,11706,5.27,11.59,15.37,5.2,1765861200000000000,3200
O:META251219C00652500,5458,4.6,10.5,13.5,4.28,1765861200000000000,1721
O:META251219C00655000,8310,3.5,8.6,11.66,3.5,1765861200000000000,2803
O:META251219C00657500,3330,2.89,7.5,10,2.89,1765861200000000000,1126
O:META251219C00660000,15165,2.03,5.88,8.5,2,1765861200000000000,4340
O:META251219C00662500,2401,1.93,4.8,7.15,1.83,1765861200000000000,895
O:META251219C00665000,5177,1.6,3.89,5.93,1.44,1765861200000000000,1709
O:META251219C00667500,1599,1.14,3.2,4.85,1.14,1765861200000000000,646
O:META251219C00670000,7839,0.83,2.48,4,0.83,1765861200000000000,2509
O:META251219C00672500,1850,0.67,2.04,3.11,0.67,1765861200000000000,659
O:META251219C00675000,5714,0.59,1.57,2.53,0.53,1765861200000000000,1507
O:META251219C00677500,2632,0.52,1.25,2.01,0.41,1765861200000000000,777
O:META251219C00680000,5613,0.28,0.96,1.58,0.28,1765861200000000000,1598
O:META251219C00682500,2276,0.3,0.79,1.26,0.3,1765861200000000000,645
O:META251219C00685000,2721,0.24,0.59,0.99,0.2,1765861200000000000,854
O:META251219C00687500,715,0.19,0.47,0.78,0.17,1765861200000000000,386
O:META251219C00690000,2127,0.15,0.39,0.62,0.15,1765861200000000000,518
O:META251219C00692500,700,0.12,0.32,0.48,0.11,1765861200000000000,138
O:META251219C00695000,1490,0.09,0.24,0.38,0.09,1765861200000000000,181
O:META251219C00697500,389,0.1,0.29,0.3,0.08,1765861200000000000,64
O:META251219C00700000,3734,0.08,0.19,0.25,0.04,1765861200000000000,609
O:META251219C00702500,62,0.07,0.19,0.19,0.06,1765861200000000000,21
O:META251219C00705000,468,0.04,0.12,0.16,0.04,1765861200000000000,90
O:META251219C00707500,125,0.05,0.09,0.13,0.04,1765861200000000000,33
O:META251219C00710000,1600,0.05,0.1,0.12,0.03,1765861200000000000,116
O:META251219C00712500,110,0.04,0.08,0.09,0.02,1765861200000000000,39
O:META251219C00715000,290,0.04,0.07,0.08,0.02,1765861200000000000,55
O:META251219C00717500,70,0.03,0.05,0.05,0.02,1765861200000000000,33
O:META251219C00720000,651,0.03,0.05,0.05,0.01,1765861200000000000,142
O:META251219C00722500,102,0.03,0.04,0.04,0.03,1765861200000000000,4
O:META251219C00725000,252,0.02,0.03,0.04,0.01,1765861200000000000,36
O:META251219C00727500,7,0.02,0.04,0.04,0.02,1765861200000000000,7
O:META251219C00730000,54,0.01,0.02,0.04,0.01,1765861200000000000,22
O:META251219C00732500,23,0.01,0.02,0.03,0.01,1765861200000000000,12
O:META251219C00735000,142,0.01,0.02,0.02,0.01,1765861200000000000,34
O:META251219C00737500,453,0.01,0.01,0.01,0.01,1765861200000000000,27
O:META251219C00740000,436,0.01,0.01,0.03,0.01,1765861200000000000,80
O:META251219C00742500,13,0.01,0.01,0.02,0.01,1765861200000000000,4
O:META251219C00745000,51,0.01,0.01,0.03,0.01,1765861200000000000,13
O:META251219C00750000,645,0.01,0.01,0.03,0.01,1765861200000000000,63
O:META251219C00752500,1,0.01,0.01,0.01,0.01,1765861200000000000,1
O:META251219C00755000,69,0.01,0.01,0.01,0.01,1765861200000000000,15
O:META251219C00760000,55,0.02,0.01,0.02,0.01,1765861200000000000,13
O:META251219C00762500,24,0.01,0.01,0.01,0.01,1765861200000000000,1
O:META251219C00765000,2,0.01,0.01,0.01,0.01,1765861200000000000,2
O:META251219C00767500,48,0.01,0.01,0.01,0.01,1765861200000000000,2
O:META251219C00770000,8,0.01,0.01,0.01,0.01,1765861200000000000,6
O:META251219C00775000,7,0.01,0.01,0.01,0.01,1765861200000000000,7
O:META251219C00780000,14,0.01,0.01,0.01,0.01,1765861200000000000,6
O:META251219C00785000,4,0.02,0.01,0.02,0.01,1765861200000000000,2
O:META251219C00790000,1,0.01,0.01,0.01,0.01,1765861200000000000,1
O:META251219C00800000,12,0.01,0.01,0.01,0.01,1765861200000000000,3
O:META251219C00810000,60,0.01,0.01,0.01,0.01,1765861200000000000,6
O:META251219C00815000,2,0.01,0.01,0.01,0.01,1765861200000000000,1
O:META251219C00825000,26,0.01,0.01,0.01,0.01,1765861200000000000,2
O:META251219C00830000,40,0.01,0.01,0.01,0.01,1765861200000000000,7
O:META251219C00840000,1,0.01,0.01,0.01,0.01,1765861200000000000,1
O:META251219C00845000,7,0.01,0.01,0.01,0.01,1765861200000000000,3
O:META251219C00850000,12,0.02,0.01,0.02,0.01,1765861200000000000,6
O:META251219C00860000,41,0.01,0.02,0.02,0.01,1765861200000000000,4
O:META251219C00870000,5,0.01,0.01,0.01,0.01,1765861200000000000,2
O:META251219C00890000,1,0.01,0.01,0.01,0.01,1765861200000000000,1
O:META251219C00895000,1,0.01,0.01,0.01,0.01,1765861200000000000,1
O:META251219C00900000,5,0.01,0.01,0.02,0.01,1765861200000000000,4
O:META251219C00920000,1,0.01,0.01,0.01,0.01,1765861200000000000,1
O:META251219C00930000,2,0.01,0.01,0.01,0.01,1765861200000000000,1
O:META251219C00950000,2,0.01,0.01,0.01,0.01,1765861200000000000,2
O:META251219C00965000,2,0.01,0.01,0.01,0.01,1765861200000000000,1
O:META251219C01000000,4,0.01,0.01,0.01,0.01,1765861200000000000,1
O:META251219P00105000,1,0.01,0.01,0.01,0.01,1765861200000000000,1
O:META251219P00145000,1,0.01,0.01,0.01,0.01,1765861200000000000,1
O:META251219P00155000,1,0.01,0.01,0.01,0.01,1765861200000000000,1
O:META251219P00230000,1,0.01,0.01,0.01,0.01,1765861200000000000,1
O:META251219P00235000,4,0.01,0.01,0.01,0.01,1765861200000000000,4
O:META251219P00300000,10,0.01,0.01,0.01,0.01,1765861200000000000,3
O:META251219P00425000,10,0.01,0.01,0.01,0.01,1765861200000000000,4
O:META251219P00450000,2,0.01,0.01,0.01,0.01,1765861200000000000,2
O:META251219P00455000,2,0.01,0.01,0.01,0.01,1765861200000000000,1
O:META251219P00460000,45,0.01,0.01,0.01,0.01,1765861200000000000,10
O:META251219P00480000,8,0.01,0.01,0.01,0.01,1765861200000000000,5
O:META251219P00485000,1,0.01,0.01,0.01,0.01,1765861200000000000,1
O:META251219P00490000,10,0.01,0.01,0.01,0.01,1765861200000000000,5
O:META251219P00495000,39,0.01,0.01,0.02,0.01,1765861200000000000,9
O:META251219P00500000,89,0.03,0.01,0.03,0.01,1765861200000000000,9
O:META251219P00505000,5,0.03,0.02,0.03,0.01,1765861200000000000,5
O:META251219P00510000,4,0.03,0.01,0.03,0.01,1765861200000000000,4
O:META251219P00515000,1,0.02,0.02,0.02,0.02,1765861200000000000,1
O:META251219P00520000,5,0.03,0.02,0.03,0.01,1765861200000000000,5
O:META251219P00525000,174,0.03,0.02,0.03,0.02,1765861200000000000,16
O:META251219P00530000,120,0.05,0.02,0.05,0.02,1765861200000000000,20
O:META251219P00535000,53,0.05,0.03,0.05,0.02,1765861200000000000,19
O:META251219P00540000,22,0.06,0.01,0.06,0.01,1765861200000000000,14
O:META251219P00545000,105,0.06,0.03,0.06,0.02,1765861200000000000,24
O:META251219P00550000,189,0.08,0.03,0.08,0.02,1765861200000000000,50
O:META251219P00555000,208,0.07,0.03,0.07,0.03,1765861200000000000,12
O:META251219P00560000,62,0.09,0.03,0.1,0.03,1765861200000000000,42
O:META251219P00565000,27,0.13,0.04,0.13,0.04,1765861200000000000,18
O:META251219P00570000,352,0.11,0.04,0.11,0.04,1765861200000000000,46
O:META251219P00575000,376,0.12,0.06,0.12,0.05,1765861200000000000,74
O:META251219P00580000,417,0.19,0.06,0.19,0.06,1765861200000000000,75
O:META251219P00585000,292,0.23,0.06,0.23,0.06,1765861200000000000,88
O:META251219P00587500,6,0.15,0.07,0.15,0.07,1765861200000000000,6
O:META251219P00590000,416,0.2,0.06,0.21,0.06,1765861200000000000,82
O:META251219P00592500,25,0.21,0.13,0.24,0.13,1765861200000000000,14
O:META251219P00595000,96,0.37,0.08,0.37,0.07,1765861200000000000,46
O:META251219P00597500,128,0.44,0.09,0.44,0.09,1765861200000000000,23
O:META251219P00600000,4784,0.47,0.11,0.49,0.09,1765861200000000000,498
O:META251219P00602500,105,0.47,0.12,0.47,0.12,1765861200000000000,41
O:META251219P00605000,536,0.56,0.13,0.56,0.11,1765861200000000000,123
O:META251219P00607500,172,0.66,0.15,0.66,0.14,1765861200000000000,41
O:META251219P00610000,1493,0.8,0.17,0.87,0.13,1765861200000000000,277
O:META251219P00612500,219,0.8,0.19,0.8,0.15,1765861200000000000,55
O:META251219P00615000,3058,1.16,0.22,1.16,0.17,1765861200000000000,321
O:META251219P00617500,225,1.24,0.29,1.26,0.2,1765861200000000000,103
O:META251219P00620000,3937,1.47,0.32,1.6,0.23,1765861200000000000,745
O:META251219P00622500,330,1.87,0.41,1.87,0.32,1765861200000000000,162
O:META251219P00625000,1631,1.8,0.48,2.3,0.32,1765861200000000000,533
O:META251219P00627500,892,2.26,0.56,2.26,0.41,1765861200000000000,265
O:META251219P00630000,4434,3.25,0.75,3.3,0.46,1765861200000000000,951
O:META251219P00632500,1003,3.7,0.92,3.7,0.6,1765861200000000000,336
O:META251219P00635000,2135,4.5,1.05,4.5,0.72,1765861200000000000,643
O:META251219P00637500,849,5.15,1.4,5.3,0.9,1765861200000000000,382
O:META251219P00640000,3862,5.87,1.61,6.25,1.13,1765861200000000000,1246
O:META251219P00642500,1176,7.1,2.15,7.3,1.39,1765861200000000000,415
O:META251219P00645000,3241,8.25,2.65,8.34,1.7,1765861200000000000,1043
O:META251219P00647500,3249,8.73,3.2,8.73,2.09,1765861200000000000,882
O:META251219P00650000,8883,11,4,11.17,2.59,1765861200000000000,1914
O:META251219P00652500,3076,12.73,4.75,12.73,3.26,1765861200000000000,843
O:META251219P00655000,3118,14.3,5.73,14.3,3.94,1765861200000000000,851
O:META251219P00657500,1841,14.75,6.82,15.26,4.73,1765861200000000000,536
O:META251219P00660000,3615,18.1,8.21,18.1,5.75,1765861200000000000,824
O:META251219P00662500,248,17.6,9.55,17.6,6.85,1765861200000000000,128
O:META251219P00665000,296,18.82,11,19.44,8.4,1765861200000000000,136
O:META251219P00667500,41,17.55,11.53,19.37,10.1,1765861200000000000,21
O:META251219P00670000,731,24.8,14.8,24.8,11.38,1765861200000000000,110
O:META251219P00672500,48,20.92,13.1,23.76,13.02,1765861200000000000,14
O:META251219P00675000,238,28.34,18.59,28.35,14.92,1765861200000000000,61
O:META251219P00677500,6,25.6,17.72,25.6,17.3,1765861200000000000,5
O:META251219P00680000,368,32.88,20.15,33.45,19.5,1765861200000000000,132
O:META251219P00682500,15,26.85,26.85,26.85,26.85,1765861200000000000,1
O:META251219P00685000,105,39.05,23.8,39.05,23.8,1765861200000000000,20
O:META251219P00687500,40,30,29.35,30,27.25,1765861200000000000,3
O:META251219P00690000,118,46.06,31.8,46.06,28.35,1765861200000000000,45
O:META251219P00695000,52,47.18,34.7,47.18,34.7,1765861200000000000,20
O:META251219P00700000,137,55.26,40.58,55.48,39.29,1765861200000000000,41
O:META251219P00705000,4885,54.21,43.68,54.21,43.68,1765861200000000000,6
O:META251219P00710000,2022,60.9,48.75,60.9,48.75,1765861200000000000,8
O:META251219P00715000,2828,63,54.54,66,54.54,1765861200000000000,14
O:META251219P00720000,9227,63.4,58.99,63.4,58.99,1765861200000000000,4
O:META251219P00725000,1830,68.25,64.49,68.25,64.49,1765861200000000000,3
O:META251219P00730000,1310,73.35,69.32,73.35,69.32,1765861200000000000,3
O:META251219P00735000,2240,78.4,74.37,78.4,74.37,1765861200000000000,5
O:META251219P00740000,3237,86.5,78.57,86.5,78.57,1765861200000000000,5
O:META251219P00745000,1447,88.1,83.8,88.1,83.8,1765861200000000000,4
O:META251219P00750000,1955,93.2,88.55,93.2,88.55,1765861200000000000,3
O:META251219P00755000,621,98.5,94.42,98.5,94.42,1765861200000000000,6
O:META251219P00760000,3847,112.4,98.99,112.4,98.99,1765861200000000000,5
O:META251219P00765000,662,107.75,104.66,107.75,104.66,1765861200000000000,3
O:META251219P00770000,302,112.6,109.42,112.6,109.42,1765861200000000000,2
O:META251219P00775000,587,118.5,113.59,118.5,113.59,1765861200000000000,3
O:META251219P00780000,3,117.33,117.33,117.33,117.33,1765861200000000000,1
O:META251219P00782500,3,119.85,119.85,119.85,119.85,1765861200000000000,1
O:META251219P00785000,1399,128.45,123.59,128.45,123.59,1765861200000000000,6
O:META251219P00790000,377,133.35,128.59,133.35,128.59,1765861200000000000,3
O:META251219P00815000,17,164.05,157.7,164.05,157.7,1765861200000000000,3
O:META251219P01100000,1,437.63,437.63,437.63,437.63,1765861200000000000,1
O:META251219P01110000,1,447.65,447.65,447.65,447.65,1765861200000000000,1
O:META251226C00465000,6,188.62,187.83,188.62,187.83,1765861200000000000,2
O:META251226C00480000,4,179.15,179.15,179.15,179.15,1765861200000000000,4
O:META251226C00550000,4,109.61,112.5,112.5,109.61,1765861200000000000,4
O:META251226C00570000,1,88.1,88.1,88.1,88.1,1765861200000000000,1
O:META251226C00580000,1,80,80,80,80,1765861200000000000,1
O:META251226C00585000,10,69.35,69.35,69.35,69.35,1765861200000000000,1
O:META251226C00590000,39,64.42,73.04,73.04,63.75,1765861200000000000,10
O:META251226C00595000,2,59.23,59.23,59.23,59.23,1765861200000000000,2
O:META251226C00600000,84,49.37,60,62.49,49.37,1765861200000000000,30
O:META251226C00605000,40,49.7,57.5,57.63,46.66,1765861200000000000,11
O:META251226C00610000,20,43,52.78,52.78,43,1765861200000000000,7
O:META251226C00615000,21,41,46.79,46.79,37.15,1765861200000000000,7
O:META251226C00620000,88,30,39.72,43.03,30,1765861200000000000,19
O:META251226C00625000,56,28.6,37.14,38.13,27.95,1765861200000000000,12
O:META251226C00630000,133,22.65,31.5,34.4,22.65,1765861200000000000,41
O:META251226C00635000,37,16.5,30.25,30.25,16.5,1765861200000000000,24
O:META251226C00637500,34,20.55,18.85,20.63,18.85,1765861200000000000,5
O:META251226C00640000,100,14.9,22.5,26,14.9,1765861200000000000,59
O:META251226C00642500,69,12.47,21.62,21.62,12.47,1765861200000000000,31
O:META251226C00645000,229,11.6,20.5,22,11.6,1765861200000000000,115
O:META251226C00647500,261,10.6,16.91,20,10.6,1765861200000000000,93
O:META251226C00650000,2034,8.5,15.36,18.75,8.5,1765861200000000000,569
O:META251226C00652500,1287,8.15,14.3,16.78,8.15,1765861200000000000,301
O:META251226C00655000,1258,7.1,12.87,15.22,7.1,1765861200000000000,365
O:META251226C00657500,482,6.35,10.95,13.5,6.35,1765861200000000000,173
O:META251226C00660000,2123,5.15,9.7,12.37,5,1765861200000000000,805
O:META251226C00662500,386,5.55,8.7,10.8,5.2,1765861200000000000,170
O:META251226C00665000,1070,3.8,7.8,9.55,3.8,1765861200000000000,321
O:META251226C00667500,297,3.45,6.87,8.57,3.45,1765861200000000000,133
O:META251226C00670000,2634,2.7,5.85,7.5,2.7,1765861200000000000,750
O:META251226C00672500,219,2.64,5.35,6.5,2.64,1765861200000000000,111
O:META251226C00675000,1076,2.06,4.35,5.65,1.95,1765861200000000000,353
O:META251226C00677500,123,2.14,3.95,4.9,2.09,1765861200000000000,72
O:META251226C00680000,1683,1.46,3.09,4.25,1.46,1765861200000000000,471
O:META251226C00682500,399,1.22,2.82,3.57,1.22,1765861200000000000,104
O:META251226C00685000,458,1.05,2.38,3.1,1.02,1765861200000000000,182
O:META251226C00687500,299,1.14,2.25,2.6,1.01,1765861200000000000,44
O:META251226C00690000,1697,0.74,1.75,2.27,0.74,1765861200000000000,337
O:META251226C00692500,130,1.09,1.9,1.97,0.85,1765861200000000000,34
O:META251226C00695000,510,0.78,1.2,1.63,0.63,1765861200000000000,95
O:META251226C00700000,4387,0.45,0.85,1.18,0.45,1765861200000000000,552
O:META251226C00705000,365,0.39,0.68,0.86,0.37,1765861200000000000,111
O:META251226C00710000,814,0.28,0.5,0.64,0.26,1765861200000000000,115
O:META251226C00715000,115,0.22,0.35,0.46,0.22,1765861200000000000,51
O:META251226C00720000,507,0.19,0.27,0.36,0.16,1765861200000000000,96
O:META251226C00725000,48,0.14,0.25,0.26,0.14,1765861200000000000,23
O:META251226C00730000,126,0.14,0.18,0.21,0.1,1765861200000000000,41
O:META251226C00735000,78,0.1,0.15,0.17,0.09,1765861200000000000,22
O:META251226C00740000,60,0.1,0.12,0.12,0.08,1765861200000000000,12
O:META251226C00745000,38,0.08,0.1,0.1,0.06,1765861200000000000,12
O:META251226C00750000,189,0.07,0.07,0.08,0.05,1765861200000000000,34
O:META251226C00755000,66,0.04,0.06,0.06,0.04,1765861200000000000,9
O:META251226C00760000,36,0.03,0.06,0.06,0.03,1765861200000000000,7
O:META251226C00765000,18,0.05,0.03,0.05,0.03,1765861200000000000,5
O:META251226C00775000,376,0.03,0.04,0.04,0.02,1765861200000000000,25
O:META251226C00780000,1,0.02,0.02,0.02,0.02,1765861200000000000,1
O:META251226C00790000,3,0.02,0.03,0.03,0.02,1765861200000000000,2
O:META251226C00795000,7,0.03,0.02,0.03,0.02,1765861200000000000,2
O:META251226C00800000,693,0.02,0.01,0.02,0.01,1765861200000000000,15
O:META251226C00805000,500,0.01,0.01,0.01,0.01,1765861200000000000,3
O:META251226C00810000,33,0.01,0.01,0.01,0.01,1765861200000000000,3
O:META251226C00815000,20,0.01,0.01,0.01,0.01,1765861200000000000,1
O:META251226C00825000,7,0.02,0.01,0.02,0.01,1765861200000000000,4
O:META251226P00400000,3,0.01,0.01,0.01,0.01,1765861200000000000,1
O:META251226P00420000,20,0.01,0.01,0.01,0.01,1765861200000000000,1
O:META251226P00465000,3,0.02,0.02,0.02,0.02,1765861200000000000,2
O:META251226P00470000,3,0.03,0.01,0.03,0.01,1765861200000000000,2
O:META251226P00475000,1,0.01,0.01,0.01,0.01,1765861200000000000,1
O:META251226P00480000,41,0.03,0.01,0.03,0.01,1765861200000000000,4
O:META251226P00485000,1,0.03,0.03,0.03,0.03,1765861200000000000,1
O:META251226P00490000,5,0.03,0.03,0.03,0.02,1765861200000000000,3
O:META251226P00495000,40,0.04,0.03,0.04,0.03,1765861200000000000,5
O:META251226P00500000,92,0.04,0.02,0.05,0.02,1765861200000000000,9
O:META251226P00505000,11,0.04,0.04,0.05,0.03,1765861200000000000,6
O:META251226P00510000,1,0.05,0.05,0.05,0.05,1765861200000000000,1
O:META251226P00515000,3,0.06,0.04,0.06,0.04,1765861200000000000,3
O:META251226P00520000,2,0.06,0.06,0.06,0.06,1765861200000000000,2
O:META251226P00525000,28,0.07,0.05,0.07,0.05,1765861200000000000,6
O:META251226P00530000,2,0.07,0.06,0.07,0.06,1765861200000000000,2
O:META251226P00535000,48,0.11,0.04,0.11,0.04,1765861200000000000,13
O:META251226P00540000,10,0.1,0.06,0.1,0.06,1765861200000000000,7
O:META251226P00545000,18,0.11,0.09,0.11,0.09,1765861200000000000,3
O:META251226P00550000,43,0.21,0.14,0.21,0.11,1765861200000000000,9
O:META251226P00555000,10,0.14,0.1,0.14,0.1,1765861200000000000,6
O:META251226P00560000,27,0.16,0.11,0.17,0.11,1765861200000000000,10
O:META251226P00565000,12,0.24,0.16,0.24,0.16,1765861200000000000,8
O:META251226P00570000,110,0.22,0.13,0.25,0.13,1765861200000000000,16
O:META251226P00575000,90,0.33,0.19,0.33,0.19,1765861200000000000,16
O:META251226P00580000,419,0.42,0.19,0.42,0.18,1765861200000000000,61
O:META251226P00585000,40,0.56,0.24,0.56,0.24,1765861200000000000,23
O:META251226P00590000,1070,0.79,0.3,0.79,0.25,1765861200000000000,49
O:META251226P00595000,181,0.9,0.33,0.9,0.3,1765861200000000000,53
O:META251226P00600000,491,1.27,0.41,1.27,0.35,1765861200000000000,128
O:META251226P00605000,211,1.58,0.51,1.58,0.5,1765861200000000000,70
O:META251226P00610000,404,1.99,0.74,1.99,0.57,1765861200000000000,113
O:META251226P00615000,664,2.12,0.94,2.12,0.75,1765861200000000000,148
